"minGCV","optimalBandwidth","meanBeta.Intercept","meanBeta.Air_Mean","meanBeta.FIN_SQ_FT","meanBeta.ACRES_POLY","meanBeta.YEAR_BUILT","meanBeta.OWNOCC","meanBeta.MED_INCOME","meanBeta.MCA3","meanBeta.LAKE_dist","meanBeta.PARK_dist","meanBeta.SHOP_dist","meanBeta.CBD_dist","meanBeta.PercWhite","meanBeta.PercU18","sterBeta.Intercept","sterBeta.Air_Mean","sterBeta.FIN_SQ_FT","sterBeta.ACRES_POLY","sterBeta.YEAR_BUILT","sterBeta.OWNOCC","sterBeta.MED_INCOME","sterBeta.MCA3","sterBeta.LAKE_dist","sterBeta.PARK_dist","sterBeta.SHOP_dist","sterBeta.CBD_dist","sterBeta.PercWhite","sterBeta.PercU18"
0.0459206259140801,500,6.48924486519878,-0.00256667437906373,0.000291492935114283,0.250762883065185,0.00191658129272269,0.024353587603555,2.21710235934177e-06,0.00255745602698449,2.13549854053043e-05,1.27741696463497e-06,-2.67363429830764e-06,7.18747910635612e-06,0.00371383932795822,5.14542606512548e-06,2.07373477899535,0.00205949425460549,3.32071613400055e-05,0.156452935590974,0.00103634666570415,0.0419327300573667,8.99795907274057e-07,0.00264767071145852,2.68333155910815e-05,1.14667978184115e-05,1.35504800011051e-05,6.75857831548112e-06,0.0011472878288344,0.00177805260720653
0.0459996882011371,500,6.5243464901098,-0.00266445295869337,0.000291186162738041,0.267059252730471,0.00192948198362894,0.0223095751610018,2.17845300975679e-06,0.00243051645408128,2.28456611708678e-05,8.79432966123449e-07,-1.95301094650856e-06,7.54161200626025e-06,0.00372383611569891,-0.00011573078377913,2.20976627325546,0.00199602724236634,3.50045443307608e-05,0.153795682626707,0.00107311348185075,0.0461143657180256,9.40056972099769e-07,0.00280256090450523,2.3478805309383e-05,1.18901444013654e-05,1.37998135342108e-05,6.54327256250195e-06,0.00110238708650777,0.00163957478064163
0.0459899782060701,500,6.46530757640892,-0.00252496502650688,0.000288931857210673,0.260407610663819,0.00195267835021569,0.0231747227407515,2.22904536113295e-06,0.00242191791429933,2.23716243506865e-05,1.04309766059881e-06,-2.23901805788204e-06,7.69418094176982e-06,0.00369553735737712,-9.12905568895125e-05,2.13996332252365,0.00191519048047274,3.19686371917806e-05,0.157516944260004,0.00107288225508556,0.0429763815462932,9.63458225033967e-07,0.00267511574181584,2.36657457033859e-05,1.19295989003809e-05,1.34574442756606e-05,6.75751838540077e-06,0.00119581119187825,0.00170446449945254
0.045338844538269,500,6.40634963053771,-0.00258040317521762,0.00029064932167184,0.247148248053995,0.00197838360850178,0.0203386319334222,2.18250942091485e-06,0.0024509014227803,2.33584432659755e-05,7.19067320484172e-07,-2.65069007708058e-06,7.80999141915876e-06,0.00373713639268138,-3.78697659085311e-05,2.33559286733219,0.00198914045078122,3.20952312284989e-05,0.167453491817518,0.00115102199485387,0.0457900341675173,9.77158309266774e-07,0.00269117595365738,2.35537800694246e-05,1.23026815549736e-05,1.33754702874783e-05,6.88119418637197e-06,0.00119399232655726,0.00172295929692323
0.0457191353984227,500,6.42448603098675,-0.00256223344039665,0.000290927042305267,0.253607417731256,0.00194412111262046,0.0212863532000485,2.18447190870827e-06,0.00256643858758458,2.35715003205596e-05,1.82657096512478e-06,-2.91763421841901e-06,7.66896211981257e-06,0.00367715165867056,3.97954586323849e-05,2.23332389318081,0.0020273043156388,3.40116813062297e-05,0.15978216716901,0.00107544802838621,0.0442929295894485,9.19307987170314e-07,0.00282539594835506,2.32223816848322e-05,1.16867487997505e-05,1.32764061116772e-05,6.64978949764526e-06,0.00112421233128723,0.00179236776423035
0.0457853890086673,500,6.50231997914604,-0.00254737606026192,0.00029055554901319,0.251401835994575,0.00194988567568893,0.0217977501413696,2.17219345936192e-06,0.00236518610730252,2.27831440783639e-05,1.24185577787695e-06,-1.93421006241553e-06,7.831821739889e-06,0.00365880612149149,-5.24454444180888e-05,2.21734739181722,0.00195702476597171,3.38472516476776e-05,0.159964844517094,0.00111266119725327,0.0459693656895118,8.69585181372155e-07,0.0026734444600608,2.37998471015778e-05,1.23966531814463e-05,1.32700797763825e-05,6.5525411162554e-06,0.00111878615081601,0.0017259355029166
0.0455390234783237,500,6.42863822804696,-0.00255499566279028,0.000292215878707171,0.251270310637642,0.00194526181511523,0.0203341771949687,2.19732286711908e-06,0.00255770634204566,2.32853207941744e-05,1.44329473645861e-06,-2.66077583455264e-06,7.48056814794515e-06,0.00375056406583087,-5.23188150831644e-05,2.20715318186941,0.001998167340588,3.5272295521066e-05,0.169667833185797,0.0010751310081164,0.0433441900679381,9.49038492780584e-07,0.00263635987119091,2.26410559955516e-05,1.25149680762324e-05,1.41422197165731e-05,6.71900271522532e-06,0.00116804714179663,0.00170298656431441
0.0456701042110977,500,6.48899168208316,-0.00265068454113848,0.000289680078849013,0.250983802160092,0.00195566654589126,0.0207840464091744,2.17831423950089e-06,0.00241765792138965,2.3088263983553e-05,9.77454091591205e-07,-2.11639510709378e-06,7.59616153806323e-06,0.00366892054031062,-0.000129248798195435,2.29061180313598,0.0019806399534381,3.14256823142279e-05,0.167046876687067,0.0011128706726557,0.0469810559351393,9.19516338557805e-07,0.00258117421643212,2.38227852095779e-05,1.16711397489144e-05,1.33357347460036e-05,6.367958293374e-06,0.00107214246789547,0.00167329059909908
0.0457459048313584,500,6.42431906318747,-0.00258155065619016,0.000292910153605163,0.244148561208393,0.001969407375407,0.021503199685797,2.18694890730818e-06,0.0024776549031261,2.18966844233128e-05,1.61016660392951e-06,-3.26490709451096e-06,7.67789270865113e-06,0.0037079872973845,-1.62281927340794e-05,2.09488090593788,0.00195669036532187,3.28867579488552e-05,0.158765185638177,0.00101818452277156,0.0412790109981312,9.56299787662631e-07,0.0025687940660819,2.52080909628195e-05,1.13663896345043e-05,1.3105471950428e-05,6.72223287961145e-06,0.00115465678162686,0.00178544736768883
0.0457641028585679,500,6.32697202867788,-0.00251789860226761,0.000291516909368683,0.262572555923513,0.00199441259532548,0.0216283636868789,2.17180523016654e-06,0.00256931354444186,2.08547368759389e-05,1.90166396652339e-06,-3.51354537508749e-06,7.81183763502969e-06,0.00370685333942581,4.93575548662925e-05,2.19538662191689,0.00195960275246972,3.05120065987826e-05,0.147750303785661,0.00110899653624734,0.041171560085408,9.55431295233454e-07,0.00263189405283098,2.50280495022084e-05,1.23757443490347e-05,1.2511204749301e-05,6.39583398082075e-06,0.00115789203892171,0.00175068293536636
