"minGCV","optimalBandwidth","meanBeta.Intercept","meanBeta.MAX","meanBeta.FIN_SQ_FT","meanBeta.ACRES_POLY","meanBeta.YEAR_BUILT","meanBeta.OWNOCC","meanBeta.MED_INCOME","meanBeta.MCA3","meanBeta.LAKE_dist","meanBeta.PARK_dist","meanBeta.SHOP_dist","meanBeta.CBD_dist","sterBeta.Intercept","sterBeta.MAX","sterBeta.FIN_SQ_FT","sterBeta.ACRES_POLY","sterBeta.YEAR_BUILT","sterBeta.OWNOCC","sterBeta.MED_INCOME","sterBeta.MCA3","sterBeta.LAKE_dist","sterBeta.PARK_dist","sterBeta.SHOP_dist","sterBeta.CBD_dist"
0.0442781559238518,10000,7.96036612309759,-0.00352395032531882,0.000270232283384673,0.233847103842208,0.0012500338687625,0.0201641343066461,2.97903858087624e-06,0.00405020796764105,1.58462071084761e-05,9.36430095615867e-07,5.82717838667656e-06,-4.58263096464856e-06,1.53247352066257,0.000448037229035465,1.41688025176227e-05,0.0323548660362205,0.000860854819719597,0.0219963461811211,4.21235863408517e-07,0.00151096137707005,6.3201023747437e-06,1.78983187223546e-06,2.87338010608477e-06,8.1410682917908e-07
0.0442946705131155,10000,7.86398022670103,-0.00339990828519622,0.000270052968091006,0.22840973530646,0.00130435023318273,0.0203036476264315,2.99292791966466e-06,0.00400468101075607,1.68558537786538e-05,8.91682989476941e-07,5.57601853232897e-06,-4.67952038570665e-06,1.51632476142391,0.000451699311801207,1.45929300042608e-05,0.0338776866210647,0.000868721935115159,0.0223326669477477,4.08845401335159e-07,0.00156089620623836,6.28801867113061e-06,2.03492195771393e-06,2.90766094770046e-06,7.1360867421843e-07
0.0442983433196139,10000,7.92946408530442,-0.00348892289982985,0.000268778161472961,0.228525406750795,0.00126502532865894,0.0204363699518057,2.98068478073643e-06,0.0040527080641062,1.63160518865619e-05,9.65594023088136e-07,5.45467664845556e-06,-4.57807238705659e-06,1.57916288885893,0.000441326772483283,1.52609773941456e-05,0.036840973718198,0.000893974184963131,0.0215358664744615,3.93901676566708e-07,0.00158457605690126,5.8239426497048e-06,1.70069516520924e-06,2.97431612162788e-06,7.99394869798911e-07
0.0443024219830902,10000,7.88342073702136,-0.00341614687336546,0.000269231586166273,0.230098820166957,0.00128971025493346,0.0205291068026981,2.98074045216352e-06,0.00403329625048629,1.70259787375012e-05,8.58340230968329e-07,5.76872355212536e-06,-4.68164562849268e-06,1.46680914738411,0.000446318862664945,1.40557431748966e-05,0.0335688765369479,0.000844636650836814,0.0228049852195237,4.06859455642391e-07,0.00151077179524423,6.26873766332635e-06,2.05929232034322e-06,2.69101273747619e-06,7.6190135919003e-07
0.0443159672508247,10000,7.89217906032977,-0.00340961231727809,0.000269254836225319,0.223594022290562,0.00130339914909516,0.0190011742472167,2.98449915808717e-06,0.00394601701981801,1.61167204583746e-05,8.88209867501173e-07,5.70130699233643e-06,-4.58405626854827e-06,1.46910252602828,0.000468755429874104,1.40978357114963e-05,0.0337797055281761,0.000829514877929697,0.0212891056579932,3.89019345241475e-07,0.00149204592262656,6.90968358522544e-06,1.66813750275706e-06,2.88707278733912e-06,7.18904889655167e-07
0.0443163245737033,10000,7.87144332535678,-0.0033846425459339,0.000270081543009982,0.229180190540028,0.00129174661384114,0.0187318064651772,2.96322837767655e-06,0.00406384397676377,1.53792128259319e-05,1.07137133601783e-06,5.59935308912284e-06,-4.7115961437631e-06,1.48068135708905,0.000480381068145233,1.41654213658218e-05,0.0336025242322642,0.000848702172034637,0.0224600357439619,3.7166884034444e-07,0.00155909863373186,6.34018213451477e-06,1.91770596987826e-06,2.97970121543008e-06,7.51838927864212e-07
0.0443168495850899,10000,7.91147042785712,-0.00337049038965773,0.000269426366540261,0.23089413378683,0.00127305990295768,0.0213584756536541,2.99964274563368e-06,0.00403188430296626,1.71451312119783e-05,6.96131750661736e-07,5.80726681350678e-06,-4.60788164645647e-06,1.5435064976508,0.00046593260059248,1.44558559904828e-05,0.0380808185231387,0.000881544693349736,0.0230249193283656,3.85328895315217e-07,0.0015422273166912,5.8421545217979e-06,2.01033000096588e-06,2.47900962637298e-06,7.44546974098926e-07
0.0443195304158834,10000,7.85937806026084,-0.00348665376435227,0.000270613857582804,0.228888396906326,0.00128528894452238,0.0203739586751282,2.96576311506174e-06,0.00413875660014112,1.69484882084078e-05,1.25509817154253e-06,5.64349026896886e-06,-4.75749078534665e-06,1.53141515982845,0.000466209775495317,1.38610664124714e-05,0.0344876581987606,0.000871335976663953,0.0221026691678971,3.87196014787208e-07,0.00155825388514054,5.87383455944717e-06,1.8374947150939e-06,2.9584216824403e-06,7.14842745559573e-07
0.0443205649954098,10000,7.95963046731745,-0.00345193099683318,0.000269855307238322,0.226571730209997,0.00126290769665905,0.0208456951273853,2.97479236741739e-06,0.00398031032475011,1.62436015799297e-05,7.95833903448091e-07,5.72145615321456e-06,-4.58071953972959e-06,1.4736322035168,0.000463485772800885,1.361060171552e-05,0.0363613921853153,0.000860060159591813,0.022008040778861,3.64142002545256e-07,0.00153611466542941,6.49141936023872e-06,1.89891198345616e-06,3.09121158892989e-06,7.93221715962784e-07
0.0443217092580445,10000,7.8792242852019,-0.00344097380700235,0.00026888893564088,0.229864910896174,0.00128169440220254,0.0191000362870541,2.95482130798327e-06,0.00410065297276681,1.52162185730799e-05,1.19382264175735e-06,5.50081919831709e-06,-4.58091513290651e-06,1.48765254098533,0.000500570199610247,1.42367515097749e-05,0.0388485716431792,0.000853837808708629,0.0208453086326685,3.85308809717047e-07,0.00157802696902615,7.14131339264594e-06,1.83662836965198e-06,2.95598166582619e-06,7.39339903051861e-07
0.0443220067897195,10000,7.94697863278984,-0.00346816025092761,0.000270137833037308,0.233163709440386,0.00126764076136798,0.0198852402980941,2.98128506896967e-06,0.00398071660510557,1.65880254880195e-05,9.90325991547318e-07,5.78200119663556e-06,-4.65088175094956e-06,1.46564491738225,0.000483135951507127,1.53116252897765e-05,0.0340842922369027,0.000852626245423904,0.0217283174265568,3.77121795076369e-07,0.00158228356831437,6.58812417663711e-06,1.75176389164949e-06,2.81283959596685e-06,7.47988777688315e-07
0.0443227025503061,10000,7.88540138744313,-0.00343065636396295,0.000267767505823515,0.234033514395696,0.00128370060498869,0.0205670445737002,2.959371078363e-06,0.00407578490455694,1.6455899560613e-05,8.30247609016026e-07,5.51206561400484e-06,-4.65359421210634e-06,1.51457249536452,0.000444331482306167,1.40658375167167e-05,0.0363608717488605,0.00085516701044727,0.0222018350670591,3.95775102858002e-07,0.00156121788163041,6.5582137140797e-06,1.75364015757366e-06,2.91332667514507e-06,7.62719321215265e-07
0.0443260546865116,10000,7.89410895243379,-0.00343410710429936,0.000269302396011211,0.233423764512838,0.00127896203513669,0.019531472147249,2.96193233241944e-06,0.00408116100009617,1.62096918915198e-05,1.07422750379894e-06,5.48933867092013e-06,-4.63285764669431e-06,1.5307404391142,0.000472729211604792,1.38320905442601e-05,0.0338717923420858,0.000872145337050587,0.0222149325244012,3.93393998653479e-07,0.0015835192600712,7.3827347373634e-06,1.98255540695713e-06,2.84784676371298e-06,7.2604383622921e-07
0.0443272769356247,10000,7.87035438499006,-0.00345559701140521,0.000269394427127958,0.234606930579369,0.00129526527465252,0.0189861970788618,2.96116072850748e-06,0.00406177819678423,1.57634029825244e-05,1.09858512776638e-06,5.49610829990462e-06,-4.6933137890297e-06,1.44680564571431,0.000456002926826917,1.34640044174073e-05,0.0317248760146851,0.000830725352793819,0.0222870577640484,4.17290718004222e-07,0.00154611040981618,6.68487059601518e-06,1.9252512540235e-06,2.80747687786275e-06,8.08718429792517e-07
0.0443292838484421,10000,7.94926387966287,-0.00349101315423991,0.000269251096714151,0.229952181331083,0.00127526798121913,0.0204817073480269,3.01520998073527e-06,0.00394881511034106,1.69449283664292e-05,8.02089835289563e-07,5.38126744396659e-06,-4.60905365058476e-06,1.48226101810094,0.000473501566935652,1.44379198919076e-05,0.0376301262695564,0.000848873153820776,0.022834552525142,4.17733471012357e-07,0.00149006080251773,6.82731520566948e-06,1.64292518238646e-06,2.8446727681042e-06,7.50061380441854e-07
0.0443295503913142,10000,7.88509216496591,-0.00340922350764441,0.000268350222487853,0.232027505222872,0.00129359887791074,0.018355347620403,2.97764555719927e-06,0.00401653812484973,1.69015238407607e-05,7.85428236853868e-07,5.6746607376386e-06,-4.56279370409422e-06,1.51860229549261,0.000494196086521283,1.44619085634939e-05,0.0380144569716161,0.00085115234365909,0.0220939545352166,3.93028736495583e-07,0.00156539978979043,6.55168908408742e-06,1.87269866968165e-06,2.71332712743054e-06,7.9626502392978e-07
