"minGCV","optimalBandwidth","meanBeta.Intercept","meanBeta.MAX","meanBeta.FIN_SQ_FT","meanBeta.ACRES_POLY","meanBeta.YEAR_BUILT","meanBeta.OWNOCC","meanBeta.MED_INCOME","meanBeta.MCA3","meanBeta.LAKE_dist","meanBeta.PARK_dist","meanBeta.SHOP_dist","meanBeta.CBD_dist","sterBeta.Intercept","sterBeta.MAX","sterBeta.FIN_SQ_FT","sterBeta.ACRES_POLY","sterBeta.YEAR_BUILT","sterBeta.OWNOCC","sterBeta.MED_INCOME","sterBeta.MCA3","sterBeta.LAKE_dist","sterBeta.PARK_dist","sterBeta.SHOP_dist","sterBeta.CBD_dist"
0.0443915704363387,10000,7.80156233367001,-0.00340011963146217,0.000269144355680749,0.23094121535515,0.00132966025921719,0.0199087792121999,2.95103874394915e-06,0.00405087555122531,1.59217555289601e-05,1.06436316571425e-06,5.36877175055344e-06,-4.65110474110763e-06,1.48627234903132,0.000460188946822923,1.32978667138158e-05,0.037896284837656,0.000833468548002856,0.0234972284510256,3.80159000127546e-07,0.00149177766525065,6.48108702663292e-06,2.42545414872151e-06,2.71569575130786e-06,8.24508489541303e-07
0.0443540351214319,10000,7.85832713061118,-0.00350354257887727,0.00026978124828097,0.230745383706089,0.00129635675939979,0.0198215286990021,2.97004018281804e-06,0.00407987350716471,1.64298271360522e-05,1.29313977803418e-06,5.41394490978903e-06,-4.73687078674457e-06,1.49998571184217,0.000501451978429754,1.47171494247506e-05,0.0363753380815301,0.000847521817129817,0.0210799149317746,3.97978114926901e-07,0.00148727026408791,6.27558721183416e-06,1.82079426960581e-06,2.95831074111141e-06,7.52878894506359e-07
0.0443300158185141,10000,7.88576591676703,-0.00344263760523264,0.000270805048588168,0.22656773379247,0.00129143379959844,0.0206397284039762,2.96105824522677e-06,0.0040250390804402,1.74627080762404e-05,8.86892685670696e-07,5.56213862019141e-06,-4.67496175596211e-06,1.44508678224619,0.000442143601573247,1.418425396899e-05,0.0385676148333514,0.00081746123720474,0.0228074978652278,4.2271347206845e-07,0.00150695290923367,7.31930673872441e-06,1.82780084938729e-06,2.84484588874252e-06,7.17643912163407e-07
0.0443227025503061,10000,7.88540138744313,-0.00343065636396295,0.000267767505823515,0.234033514395696,0.00128370060498869,0.0205670445737002,2.959371078363e-06,0.00407578490455694,1.6455899560613e-05,8.30247609016026e-07,5.51206561400484e-06,-4.65359421210634e-06,1.51457249536452,0.000444331482306167,1.40658375167167e-05,0.0363608717488605,0.00085516701044727,0.0222018350670591,3.95775102858002e-07,0.00156121788163041,6.5582137140797e-06,1.75364015757366e-06,2.91332667514507e-06,7.62719321215265e-07
0.0443894543989076,10000,7.89000371903811,-0.00345733201725064,0.000269562863678173,0.229730720303106,0.00127069181934908,0.0204231099068297,2.94899367552676e-06,0.0041344640422995,1.62627414590251e-05,1.16262413736489e-06,5.52018830062095e-06,-4.71529485129302e-06,1.50255337699568,0.000519994196580584,1.36429983694326e-05,0.035953908796013,0.000864628131748364,0.0214682593095496,3.74569225027906e-07,0.0015734007045029,6.42466843705482e-06,1.87133665128066e-06,2.62939100740734e-06,7.73023644054199e-07
0.0443345214484163,10000,7.87206434745683,-0.00341881966853308,0.000269678877649981,0.22836991701967,0.00126567046911067,0.0203078428400072,2.96358930436018e-06,0.00418983806554052,1.69060722924032e-05,1.19938664543865e-06,5.66618281900922e-06,-4.65657360698655e-06,1.50323238938865,0.000432248967888683,1.40232830615307e-05,0.0432917055586033,0.000863042984355566,0.0225569784402072,3.83129287215342e-07,0.00151218051000254,6.29994252806842e-06,1.66720985305573e-06,2.86269631759146e-06,7.65391056158821e-07
0.0443569270741705,10000,7.94736785372846,-0.00344224280457416,0.000270781652599372,0.230559720854516,0.00125479851856002,0.0213584478364969,2.9700714007704e-06,0.00405664843932491,1.71259673142018e-05,8.82837499431259e-07,5.95157777521268e-06,-4.64496645245896e-06,1.47400708529022,0.000457606233719192,1.31410882702161e-05,0.035949495753692,0.000842865849744939,0.0221382448927842,4.07185090063078e-07,0.00150016270682367,6.59611063437827e-06,1.97654981064566e-06,2.95453977585948e-06,7.89914679340805e-07
0.0443509589656076,10000,7.89479223348778,-0.00346965769960252,0.000269609794646251,0.227504096017582,0.00127863676007346,0.0191410223075928,3.00922957294139e-06,0.00407224240376363,1.6679705442348e-05,1.03298643963551e-06,5.77151278437327e-06,-4.67735447496175e-06,1.51571457596758,0.000444730120750134,1.41619726199625e-05,0.0352775610841096,0.000856863065912794,0.0214036732826722,4.069787731905e-07,0.00147778550953539,6.00487620296232e-06,1.62221388593943e-06,2.76993183201849e-06,7.55890503276062e-07
0.0443775714541528,10000,7.90660050885454,-0.00345640806031928,0.000271662555444188,0.230238058631294,0.00128355792629272,0.0194467612408818,2.96798289763757e-06,0.00400447434250506,1.669151528418e-05,1.05862370309648e-06,5.66846599766845e-06,-4.7422106036337e-06,1.49878638502571,0.000498666158159856,1.41438025359819e-05,0.0362181274424969,0.000859164180191047,0.0210696375411977,3.729868236458e-07,0.0015172227124568,7.01797589345088e-06,1.69667499738403e-06,2.85359210939041e-06,7.75593897959274e-07
0.0443971772995713,10000,7.8012116898861,-0.00344545530043658,0.000268963287728345,0.229070315531249,0.0013146893613152,0.0186998030326242,2.94929539703929e-06,0.00414765749249452,1.60985503276755e-05,8.82835471523821e-07,5.62099606611465e-06,-4.56638620419364e-06,1.41523635221166,0.000437841707519053,1.37220868250643e-05,0.0361220330432784,0.000824829853725025,0.0218278004103543,4.05933409548316e-07,0.00157382046342349,6.7245349361272e-06,1.88029433146307e-06,3.1551365462291e-06,8.2305444297082e-07
