"minGCV","optimalBandwidth","meanBeta.Intercept","meanBeta.MAX","meanBeta.FIN_SQ_FT","meanBeta.ACRES_POLY","meanBeta.YEAR_BUILT","sterBeta.Intercept","sterBeta.MAX","sterBeta.FIN_SQ_FT","sterBeta.ACRES_POLY","sterBeta.YEAR_BUILT"
0.0497175431478382,4000,8.32498045917814,-0.00478288672535954,0.000282566534773119,0.296624622414984,0.00192309194653451,1.55927324906172,0.000924687747731459,1.77914866333352e-05,0.0493422587673323,0.000858583207902485
0.0497078558292592,4000,8.31412672208837,-0.00473082106905982,0.000282274639419847,0.302214755835579,0.00193232821025744,1.61247173241443,0.000887606382946034,1.98698871701213e-05,0.0428778118344073,0.000878088195552233
0.0496308833213266,4000,8.31481728354901,-0.00469485833003492,0.000280089965472444,0.298460831768059,0.00193190407722487,1.5467818615754,0.000854139669483411,1.72500162194331e-05,0.0465226935033266,0.000844198768146603
0.0497225843423252,4000,8.32766201968461,-0.00477517573416213,0.000282229016694413,0.30132007815881,0.00192892131815132,1.51712199627584,0.000778447902878463,1.89329816040405e-05,0.0460252368376231,0.000830922604139358
0.0497219576943663,4000,8.32147307651575,-0.00468608491081226,0.00028143275328453,0.302624698476589,0.00193052963012014,1.54079904236163,0.000803750636578055,1.91145013336317e-05,0.0600384073971353,0.000843105861355595
0.049655336591831,4000,8.33430163459622,-0.00482834169399114,0.000281142985908506,0.301197080121649,0.00192554891590433,1.50995679124954,0.000911184371554072,1.8410590489227e-05,0.0504812040304603,0.000828156093134933
0.0496363989175908,4000,8.32351901054912,-0.00466090502667508,0.000282278125390948,0.297420147039322,0.00192307460120572,1.56156276055601,0.000900009579383884,1.91174860194963e-05,0.04698265378065,0.000859281118373841
0.0497641240524164,4000,8.36997531283806,-0.00479475999786696,0.000281673334203284,0.295294866186591,0.00190660468355339,1.62171255134218,0.000915690942788268,1.85747848659492e-05,0.0474367238103173,0.000884283693130947
0.0496032804109405,4000,8.21144325773944,-0.00470491613431123,0.000281307830480619,0.305362138578354,0.00198510462018661,1.4961926567223,0.000921069358729008,1.79594841372422e-05,0.0456587745119164,0.000815687882416566
0.0496018538976093,4000,8.39464442223816,-0.00468101406285733,0.000281600181590801,0.299594332674913,0.00188860695315656,1.63391709279001,0.000801040022989467,1.97058973192981e-05,0.0460562387090126,0.000892651151872029
0.0496759848047566,4000,8.35929098794304,-0.00474432505947815,0.000281484853135177,0.300490130504836,0.00191116730808903,1.58366136827445,0.000839085683717541,1.95753119080658e-05,0.0564161231389482,0.000864127466914683
0.0496693583728136,4000,8.32655565416615,-0.00474015096180307,0.00028051661871971,0.303985180775751,0.00192523533642615,1.58602785733953,0.000855472450011386,1.85119518476104e-05,0.035072522618926,0.000865034246230472
0.0496232536432197,4000,8.41165335859735,-0.00475562482594204,0.000282728199394959,0.296838599894647,0.00188265577780619,1.58896409908613,0.000898006559709745,1.80988826959012e-05,0.0473425121139903,0.000867965512626348
0.0496219510318674,4000,8.33009750970493,-0.00476320866711017,0.000280542313783493,0.305190182716255,0.00192192947914592,1.62113558739367,0.000872772106851981,1.86638188801198e-05,0.0424245421120883,0.000880181053274044
0.049673368271849,4000,8.34893832119792,-0.00472043423989241,0.000282304596382307,0.301916792994947,0.00191230926728158,1.60973790936904,0.000853459089965496,1.8023495641226e-05,0.039998301382094,0.000878953531667502
0.0497063183961308,4000,8.39428469241528,-0.00474580651847022,0.000281722350972661,0.300096972571925,0.00189164263507952,1.69849583602579,0.000915570226468374,2.07575054897107e-05,0.0417964410418499,0.000921809671108707
0.0497332346506168,4000,8.27323702733568,-0.00478641907542553,0.00028045537479286,0.308133757087841,0.00195475831482741,1.59391841327475,0.000882350387316427,1.82428757532839e-05,0.0421278985968093,0.000870232626548226
0.0496759222944849,4000,8.38541658095135,-0.00467327167342905,0.00028181941339221,0.301187426960137,0.00189097860873366,1.60730306046407,0.000814909700030339,1.85447901738844e-05,0.0474147886413265,0.000878765527103744
0.0496298778117501,4000,8.36804796283893,-0.00478338249600266,0.000281591161686089,0.299305468846524,0.00190236914906528,1.58651117607851,0.000866172300650593,2.00297414364843e-05,0.0393685784808999,0.000865758315614474
0.0496611746719366,4000,8.3003624114494,-0.00478385495336916,0.00028225246478773,0.301267823197499,0.00193884801856595,1.52886708812947,0.000861682216849198,1.967284389583e-05,0.0495615497432237,0.000841834817506122
