"minGCV","optimalBandwidth","meanBeta.Intercept","meanBeta.Air_Mean","meanBeta.FIN_SQ_FT","meanBeta.ACRES_POLY","meanBeta.YEAR_BUILT","meanBeta.OWNOCC","meanBeta.MED_INCOME","meanBeta.MCA3","meanBeta.LAKE_dist","meanBeta.PARK_dist","meanBeta.SHOP_dist","meanBeta.CBD_dist","meanBeta.PercWhite","meanBeta.PercU18","sterBeta.Intercept","sterBeta.Air_Mean","sterBeta.FIN_SQ_FT","sterBeta.ACRES_POLY","sterBeta.YEAR_BUILT","sterBeta.OWNOCC","sterBeta.MED_INCOME","sterBeta.MCA3","sterBeta.LAKE_dist","sterBeta.PARK_dist","sterBeta.SHOP_dist","sterBeta.CBD_dist","sterBeta.PercWhite","sterBeta.PercU18"
0.0379512497312662,4000,6.44196152382254,-0.00266126685767964,0.000289976840904335,0.260724010261728,0.00200151566608213,0.0219303680597265,2.19753245904134e-06,0.00229143795334312,2.11926772238564e-05,1.67606517580655e-06,-2.84645442965351e-06,7.19661975729467e-06,0.00368401462319182,-0.000125879734959104,1.09513395200695,0.000880351174788556,1.02802673950334e-05,0.0536535710622728,0.000566653258408963,0.0200531421476728,4.17375930486861e-07,0.00121066009930003,1.03240785680926e-05,4.81332078663895e-06,4.85158049963035e-06,2.03786111875221e-06,0.000623858228007393,0.000524968820594895
0.0379437451098714,4000,6.42444783118,-0.00269155445036108,0.000290158169489606,0.253099329423552,0.00201971320202833,0.0211915916486588,2.15070803223963e-06,0.00225790202208523,2.09413799785015e-05,1.54866972288348e-06,-2.21475824896543e-06,7.22630908844403e-06,0.00366551327224838,-0.000118528161098385,1.12067700459836,0.000923854286558607,8.69723868359894e-06,0.0502867001541119,0.000576825763909655,0.0182017783264938,3.94464348104786e-07,0.00114427889170133,8.70812268577004e-06,4.61041846976703e-06,5.06636261411799e-06,2.07424134614923e-06,0.000576739372645301,0.00050613157991191
0.0379206003040752,4000,6.37298957591864,-0.00267684489012083,0.000287735954472301,0.2588884254455,0.00203742997151123,0.0197909484656116,2.19116221153067e-06,0.00231386452831236,2.10065579782686e-05,1.70310254874954e-06,-2.24421035018611e-06,7.00230316456858e-06,0.00368573166832395,-6.10694605017977e-05,1.04866413165837,0.000921686828105564,1.23812978525411e-05,0.0485834709520742,0.000553476021493448,0.0188477598662731,3.79046090869127e-07,0.00115894295575071,8.43063627378925e-06,4.73071175438987e-06,4.55246220238796e-06,2.17502776934876e-06,0.000591577754125789,0.00047497607113511
0.0378183800820129,4000,6.45555393833401,-0.00268156287531107,0.000289306553189455,0.25684679755165,0.00199314156895795,0.020927692012469,2.19649205785223e-06,0.00231105958104614,2.03528462805339e-05,1.52921983893785e-06,-2.95992035271059e-06,7.48527290030517e-06,0.00366587186161211,-6.36143095949384e-05,1.14057037608218,0.000895359021955039,8.11363378688918e-06,0.0519470219179774,0.000592705871094493,0.0198174339070948,3.86801283987583e-07,0.00119896555655141,9.50681016894472e-06,4.82323624563291e-06,4.93314055434946e-06,2.10755988193584e-06,0.000581043263922057,0.000498995162793502
0.0379105410200733,4000,6.44258916775613,-0.00268005586156527,0.000288468153955644,0.252840511382601,0.0019904463202073,0.0216056657086932,2.19544605673577e-06,0.00234663473855664,2.07950571902509e-05,1.65421642600655e-06,-2.49274310435447e-06,7.15122628554486e-06,0.00368734355668656,5.12198824018298e-06,1.07061290087661,0.000842276489885173,9.58130717873254e-06,0.0493174502104608,0.000565378365771762,0.0200612059794345,3.9571653277698e-07,0.00125265325817614,9.78742868701838e-06,4.67315590293356e-06,5.16394736963567e-06,2.17089835912448e-06,0.00060996968400046,0.000542033208418534
0.037900202646735,4000,6.42413362236235,-0.00261532347205896,0.000289312110350247,0.254656736257851,0.00199856493721309,0.0218369868904527,2.18137854367771e-06,0.00235408060455319,2.06876950456144e-05,1.5443699369596e-06,-2.02802176323723e-06,7.32783427571908e-06,0.00365766398850558,-4.95754086542331e-05,1.02510676094983,0.000841891105616238,9.31543055295228e-06,0.0443320447833417,0.000529529672752852,0.0203203589363733,3.81769915430694e-07,0.00116828902998022,1.04278080092515e-05,4.82405907821456e-06,5.33014433337292e-06,2.15608237585919e-06,0.000609394365962958,0.000539482849172654
0.037858399710614,4000,6.45837612878978,-0.00259890534446525,0.000288852618253174,0.257832781650952,0.00200371256247731,0.0211815921791618,2.20361859922705e-06,0.00222841449598967,2.14910235110932e-05,1.40028918555897e-06,-2.6880977224165e-06,7.12290123432034e-06,0.00366795853396979,-4.78486526674648e-06,1.04842543147834,0.000957467697279466,1.07702969091639e-05,0.041924677018018,0.000578822152174045,0.0206469629671632,3.99036609687929e-07,0.00117031147139824,9.18319106595975e-06,4.37686242755872e-06,4.865631663587e-06,2.07230235037142e-06,0.000582257950253129,0.000452183548205119
0.0378616767960378,4000,6.53099727738295,-0.00269897815641633,0.000290039834122867,0.252530374651179,0.00196574822566093,0.0220729813979542,2.1868516786788e-06,0.0022416167241027,2.12298192089928e-05,1.87494929205064e-06,-2.19214697415149e-06,7.3851625684079e-06,0.00366626952341916,-7.15008127853386e-05,1.0619906408841,0.000994970925189424,1.00931718944335e-05,0.0508321148306598,0.000559965250631619,0.0203400414384108,3.67504783008238e-07,0.00119356101619921,9.64036267238901e-06,5.04391290516574e-06,4.76868835641486e-06,2.00044021995584e-06,0.000602531805727058,0.000515172416515388
0.0378424198549863,4000,6.48539148622758,-0.00261348315191377,0.000289855855579773,0.25472846348471,0.0019676604441416,0.022246282442413,2.18949953568624e-06,0.00232696588222186,2.06472646304425e-05,1.58063244642458e-06,-2.30759716528361e-06,7.22190302242564e-06,0.00364947105459497,-5.85386906651397e-05,1.05503218524423,0.000982664908353104,1.20102272903797e-05,0.0544900439024717,0.000569092854794922,0.0199671328430405,3.9454987155938e-07,0.00113786269659955,9.65104536765969e-06,4.65848499543084e-06,4.63937872436766e-06,2.26319688786723e-06,0.000614757806463246,0.000532350415998794
0.0378476319458487,4000,6.49160763823743,-0.00261617361275934,0.000290853925889292,0.251312380875278,0.00197006861693622,0.0220967513603001,2.1991810491388e-06,0.00229600826927275,2.2390323020604e-05,1.24228070100219e-06,-2.13091783573852e-06,7.45551565565522e-06,0.00362670891471848,1.2612262529762e-05,1.07963638308746,0.000802653593373328,1.13467378522516e-05,0.0571475040255254,0.000541825432696965,0.0200848863568017,3.98586207541288e-07,0.00132192058224332,1.03675591324012e-05,4.72937157607237e-06,4.78527124266774e-06,2.09538828412112e-06,0.000576819923191414,0.000439278015043673
